Review_Body,NaiveBayes_UWBR_predictions,NaiveBayes_UWBR_probabilities,roberta_UWBR_predictions,roberta_UWBR_probabilities,electra_UWBR_predictions,electra_UWBR_probabilities,skolkovo_UWBR_predictions,skolkovo_UWBR_probabilities
"Great professor, I took his class last quarter and it really made a difference. I'm curretly taking a more advanced finance course and can easily understand the finance concepts while others in class struggle. I also appreciated his availability to answer questions and review class materials. I strongly recommend his class.",0.0,0.9950133968564652,0.0,0.5382915735244751,0.0,0.4989541172981262,0.0,0.9933740496635437
"Good teacher. He's the grade distribution. 15%on quizzes, 25% midterm, 15%project, the rest for the final. If you do well on the final but bad on everything else, he'll incr. your grade by alot! So do well on the final",0.0,0.97915068608657,0.0,0.5382919907569885,0.0,0.5010760426521301,0.0,0.9929637312889099
"I agree, he DOES have horrible teaching skills.. I'm currently taking his class and my level of interest in finace has decreased tremendously. My friend is taking the same class but w/ another prof. and she even said that her prof. told his class that my prof. was unclear and confusing...",0.0,0.9852204633789108,0.0,0.5382963418960571,0.0,0.5019266605377197,1.0,0.9601161479949951
"He is the worst professor I've had at UW. His midterm questions are ambiguous, he does not have effective teaching skills and he's not very helpful. He says he'll help, but when you ask for it, he confuses you rather than help you understand. He's a smart man, but his teaching skills aren't great. I would try to get another prof. if I were you.",0.0,0.9868326547710372,0.0,0.5382888317108154,0.0,0.5362489819526672,1.0,0.9166951179504395
"Jake is so great! I loved his class, it was super interesting and he kept the information current which was a relief. It was even a 9am class and i was motivated to go everyday. I would recommend Jake to anyone and if you have the opportunity to have him as a professor definitely take it!!!",0.0,0.9895391358814316,0.0,0.5382903218269348,0.0,0.4983700215816498,0.0,0.9930902123451233
One of the best classes I have taken at UW. The professor is highly engaging and easy to listen to. He is also easy on the eyes which makes going to lecture a bit easier:),0.0,0.985850349161908,0.0,0.5382940769195557,0.0,0.498968243598938,0.0,0.9932103753089905
"Great professor.  Enthusiastic, interesting, understanding.  Truly enjoyed his lectures.  Like others say, two papers and a final.  Pretty easy but informative class.",0.0,0.9908648380846742,0.0,0.5382906794548035,0.0,0.4980818033218384,0.0,0.9931117296218872
Two papers and a final. The books are necessary for the first paper while for lecture there are a lot or readings. He covers the readings in class which is helpful. Lots of stats involved for the final so make sure you attend class- because that's where he says the important ones. Challenging class but material is very interesting.,0.0,0.9947447876925816,0.0,0.5382915139198303,0.0,0.49878451228141785,0.0,0.9932827949523926
"Only 2 essays and a final exam. Attendance is not mandatory but helpful and mostly interesting. Final is tough since there are no midterms and students are unsure of testing style. If you do well on the papers though, you should be fine. Readings aren't unnecessary but go to class if you don't read. Might have to read before the final",0.0,0.9958776001451584,0.0,0.5382928848266602,0.0,0.5002899169921875,0.0,0.9933614730834961
"The class was tough, but very informative. He assigns a lot of readings, and pushes you to narrow your focus when writing. If you are able to keep up with the readings, participate in the discussions, and turn in the papers it's an easy class. Unlike, his Soc 360 class he's able to give students more individual attention and constructive feedback.",0.0,0.991390048622479,0.0,0.5382915139198303,0.0,0.4989486336708069,0.0,0.9933759570121765
Ridiculous amounts of reading and extremely difficult writing guidelines.,1.0,0.958515150338946,0.0,0.5382896661758423,1.0,0.5901036262512207,1.0,0.7343313694000244
class is pretty easy if you go to class. essays are difficult but if you spend time on it you will get a good grade. prof talks to you like you're little kids.. but knows what he's talking about,0.0,0.9840686059126272,0.0,0.5382970571517944,0.0,0.501141369342804,0.0,0.9849039316177368
No Comments,1.0,0.9205467659633236,0.0,0.5382924675941467,0.0,0.49824923276901245,0.0,0.9928866028785706
"not very helpful or engaging - i did well, but i regret taking the class.",0.0,0.9763855208012628,0.0,0.5382896661758423,0.0,0.49996793270111084,0.0,0.991530179977417
hottest teacher ever. seriously. i'd recommend attending the lectures if you shirk on the readings... which are extensive.,1.0,0.9706772979748972,0.0,0.5382899045944214,0.0,0.4991439878940582,0.0,0.9907704591751099
"The hottest professor I have ever had. Not just hot for a professor, but in general. Really funny. Engages the class and makes lecture actually enjoyable. Very likeable and relateable.",1.0,0.9084151182935192,0.0,0.5382909774780273,0.0,0.49951261281967163,0.0,0.9834416508674622
No Comments,1.0,0.9205467659633236,0.0,0.5382924675941467,0.0,0.49824923276901245,0.0,0.9928866028785706
One of the best professors and human I have ever met. Really kind and cares about the students. He is a pioneer in his field. The course is quite easy but it's fun.,0.0,0.9819810976032698,0.0,0.5382909178733826,0.0,0.49945932626724243,0.0,0.9927946925163269
"Tom is very knowledgeable about the course material. The content itself is interesting, and although the work is not difficult there is a lot of it outside of class. Really encourages group work and team building.",0.0,0.9924540570163356,0.0,0.5382909774780273,0.0,0.49917012453079224,0.0,0.9927750825881958
Prof. Furness is extremely knowledgeable and has tons of experience. He is never afraid to think of the unthinkable and that showed in the interesting project ideas we were allotted for this course. Always full of excitement. I'd highly recommend him.,0.0,0.9806750499968334,0.0,0.5382896661758423,0.0,0.5002652406692505,0.0,0.9931869506835938
"Great teacher, tons of (interesting) experience in the field.  Personable, approachable, and fun.  Would definitely recommend him for others in the future!",0.0,0.9857633439839129,0.0,0.5382936596870422,0.0,0.49981337785720825,0.0,0.9926653504371643
"I get confused when Wanda talks about health. Her examples are good but not relatable. Also, some of her quizzes are random, and thus very hard. The first quiz had a question from an optional reading. The last quiz had contents that were not on the slides but she talked a lot in lecture. She went so fast and did not record, so I only got 1 chance.",1.0,0.9747362363439802,0.0,0.538291871547699,0.0,0.5009217262268066,0.0,0.9932681918144226
All she talks is Health. Don't take her class if you are not interested about health like me. I know health is what she do but it is not what info all about. Boring lecture. Not a easy GPA booster. Lots of work. The only good thing about this class is bonus lectures by TA.,0.0,0.984373374179075,0.0,0.5382905602455139,0.0,0.5004380345344543,0.0,0.9918923377990723
"Boring lectures, tries to encourage student interaction but it just leads to a lot of silence. Exams pull random concepts from throughout the past weeks, feels like a total crap-shoot since no study guides are given. Doesn't have lecture recordings either to encourage attendance, so if you miss class you have to rely on poorly made slides. Avoid!",0.0,0.9860316438663616,0.0,0.538296639919281,0.0,0.5516920685768127,1.0,0.8621972799301147
"Wanda is very nice and I found most of the lectures to be interesting and engaging! Papers are graded by the TAs and I've found them to either be completely lax (as in 4.0 on a paper with zero feedback) or weirdly strict to the rubric (-7 points for ""needing a tiny bit more info"" on something specific). Stick to the rubric and you should be fine.",0.0,0.9807406992228944,0.0,0.5382919311523438,0.0,0.4996076822280884,0.0,0.9933214783668518
"TERRIBLE! There are NO guidelines, but assignments are graded specifically (NOT ON RUBRIC). Her tests do not cover the big picture; they cover minute details, so they're hard. I specifically asked her how to improve my essay because her job is to TEACH- to no avail, she did not even try to help or answer concerns. Worst professor I have ever had.",0.0,0.9926476805473984,0.0,0.5382906794548035,0.0,0.5112603306770325,1.0,0.860061764717102
DON'T TAKE HER CLASS,1.0,0.9378990803850712,0.0,0.538288950920105,0.0,0.5009785294532776,1.0,0.9718429446220398
"She is absolutely not a professor who wants their students to succeed in class. The first quiz was not very hard and people get pretty good grades in a short period of time. Then she says since you all finished the quiz early, I'll make more questions and make it harder. AND SHE DID. Absolutely ridiculous.",0.0,0.9801064806978408,0.0,0.5382883548736572,1.0,0.717405378818512,1.0,0.17369304597377777
This class is just useless. Lectures are not useful at all and the quizzes are trying to pull your grades lower. I will never take this class with this professor and the TAs again.,1.0,0.8969106168566561,0.0,0.5382894277572632,1.0,0.6274530291557312,1.0,0.4183931052684784
Wanda is a great professor and a great lecturer. There is little homework besides readings posted on canvas and there are no tests for this class (INFO 200). Pratt and the TAs are all very helpful.,1.0,0.9732938632384096,0.0,0.5382899045944214,0.0,0.4996357858181,0.0,0.9931156039237976
"Wanda is awesome! She is very approachable and is willing to help. I thoroughly enjoyed her lectures and stayed engaged the whole time even if though they were 2 hours long. I will say though, if you're not planninginterested in majoring in informatics this class might be boring for you.",1.0,0.9343931556386392,0.0,0.5382896661758423,0.0,0.4999547004699707,0.0,0.9861953258514404
Amazing class! Could have done better if I spent time on the papers but did well anyway. Would definitely encourage anyone to take the class.,0.0,0.985190301185012,0.0,0.5382901430130005,0.0,0.4988850951194763,0.0,0.9932835102081299
The participation point system for the class was that one would have to say their name and make a comment or ask a thoughtful question in a lecture of 200+ people. Wanda doesn't teach the class as much as other students. There were a lot of guest lecturers who were very knowledgeable and interesting.,0.0,0.9825258942951164,0.0,0.538290798664093,0.0,0.4987677335739136,0.0,0.9931589961051941
Wanda is a great lady! She's willing to work with students and help us out.  She also has a lot of great examples.,1.0,0.9563778224932946,0.0,0.5382880568504333,0.0,0.49890828132629395,0.0,0.9927878975868225
"Great teacher, would love to take a course from her again!",1.0,0.9671885046446792,0.0,0.5382956266403198,0.0,0.5007860660552979,0.0,0.9927442073822021
"Love this teacher, she changed my life",1.0,0.9635735851027952,0.0,0.5382964015007019,0.0,0.49981576204299927,0.0,0.9927353858947754
"Dr. Kaiser was a fun professor to have for psych 345. Very friendly & always willing to answer questions. Lectures were long, but she let us have a 10 minute break for each one. Although attendance is not mandatory, she doesn't record her lectures online. Big tip: read the book before the lecture, and right before the test. It was a HUGE help.",0.0,0.9932865523316416,0.0,0.5382897853851318,0.0,0.4988994896411896,0.0,0.993375837802887
I did not like this class. She relied heavily on specific studies (SO MEMORIZE THEM) that had skewed data to make it look like it was significant. When one student asked about why the graph's axis were misleading and skewed she played it off. She asks dumb questions on exams such as what is the name of the title of chapter 2. Would not take again.,0.0,0.9884029367097344,0.0,0.5382905602455139,1.0,0.6050131916999817,1.0,0.8628636598587036
"Tests are tricky. If you want to get a good grade you have to go to every lecture. Anything she says it up for grabs for being on the tests. Take detailed notes, lectures aren't screencast. I really liked Kaiser at the beginning of the character but towards the middle she seemed like she thought she was better than everyone.",0.0,0.9862736285842868,0.0,0.5382905006408691,0.0,0.4997081160545349,0.0,0.9934313893318176
"She is definitely an enthusiastic professor and helpful. However, your grade will be determined by the midterm and final. Most of the material comes from lecture, but the class wasn't screencast, so make sure to attend class and take detailed notes. Overall, an enjoyable class and it covered some interesting topics.",0.0,0.9937836325193312,0.0,0.5382916331291199,0.0,0.49912843108177185,0.0,0.9931198358535767
"lecture is interesting, but if you want above a 3.0 you HAVE to go to every single lecture and take extremely detailed notes--right down everything she says. tests are written to trick you.",0.0,0.9799530243559392,0.0,0.5382902026176453,0.0,0.5002728700637817,0.0,0.9870419502258301
"Class content is interesting and she's a fun teacher, which makes learning the material easy Tons of e.c. opportunities too! Her tests aren't that hard if you at least skim the book b/c some of her ?'s come from the reading but a majority come from lecture so print out the slides and take them to lecture. She's awesome!",0.0,0.9918302586879788,0.0,0.5382903218269348,0.0,0.49978336691856384,0.0,0.9932237863540649
"She uses two tests, a midterm and a final to determine what grade you get in the class. So, even though you really enjoy the material and know it well if you are not a good test taker you risk ending up with a bad grade. I wouldn't recommend her.",0.0,0.9902505232598556,0.0,0.5382900834083557,0.0,0.5003412365913391,0.0,0.9931463599205017
Really great professor who definitely loves what she teaches. The class is useful and many different media are used to teach. Overall she's animated and energetic and knows that material she is teaching very well.,0.0,0.9783593945777416,0.0,0.5382907390594482,0.0,0.49850553274154663,0.0,0.992914080619812
No Comments,1.0,0.9205467659633236,0.0,0.5382924675941467,0.0,0.49824923276901245,0.0,0.9928866028785706
"Great teacher! Very animated and friendly. Uses many types of media to teach the material. Class is fun and engaging, if a little slow-paced. She likes those who engage in class so definitely go!",1.0,0.9721819649310744,0.0,0.5382924675941467,0.0,0.4989657998085022,0.0,0.993043065071106
"wouldn't recommend! talks too fast..the quiz sections are too tiring and boring. basically they are useless, the class is enough to learn the material.",1.0,0.9489135913020006,0.0,0.5382897257804871,1.0,0.6209794878959656,1.0,0.8440559506416321
"the class sounds interesting so far, her lectures are very interesting, but the thing is that she only has two exams, so you either got to real well or...",0.0,0.9831168735200096,1.0,0.5382985472679138,0.0,0.49931856989860535,0.0,0.9932424426078796
"Such an intelligent professor, and SO interesting to listen to theories explained by him. He always addresses both sides of controversial issues, which I greatly respected. He does not use a powerpoint which I was extremely nervous about in the beginning, but it was easy to get use to, and it wasn't hard to follow along. GREAT lectures!!",0.0,0.9908679788303044,0.0,0.5382923483848572,0.0,0.49893999099731445,0.0,0.9931723475456238
"Great professor but you need to attend lectures! 2 exams (essay based) and one paper.. He really knows the content well and he's great at explaining boring theories.. However, he doesn't use slides or post anything so you need to go to every lesson so you won't miss out on anything..",0.0,0.9881892318130958,0.0,0.5382978320121765,0.0,0.5005062818527222,0.0,0.9931281805038452
Awesome soc 316 class! Mindblowing!,1.0,0.8292979437514836,0.0,0.5382879376411438,0.0,0.5044835209846497,0.0,0.9909489750862122
"He's a great lecturer, absolutely fascinating to listen to, and funny too. Felt like I couldn't type fast enough, a little hard to keep track of at times. If you aren't there and you don't have someone to take notes for you, you're completely screwed, so just pray you don't get sick!",1.0,0.9708432650665348,0.0,0.5382896661758423,1.0,0.6910425424575806,1.0,0.46875789761543274
Attendance and actually paying attention is mandatory to succeed because there are no lecture slides. He is really nice and knows what he is talking about. Test are easy as long as you study all of the material from lecture. Books aren't mandatory- he goes over all the material in class. 2 tests and a paper- not bad!,0.0,0.9892189675653998,0.0,0.5382916331291199,0.0,0.49996650218963623,0.0,0.9932926893234253
"Doesn't use visuals in class, makes dense lectures difficult. Also has illegible handwriting. Passionate about teaching and offers lots of clear explanations during lecture.",1.0,0.9601313825636556,0.0,0.538291335105896,0.0,0.5007779598236084,0.0,0.9928703904151917
"Professor Kiser is fantastic. His lectures have no powerpoints or online resources so attendance is important. He assigns a lot of readings, but the tests are very straightforward and lecture-based (essay tests, he gives you three options and asks you to answer two). I'm taking a 2nd class from him, he's very knowledgeable and explains things well.",0.0,0.9786466930190416,0.0,0.5382910370826721,0.0,0.5000666379928589,0.0,0.9930978417396545
I had to retake SOC 316 and I'm so glad that I was able to have him as my professor! The lectures are important in order to succeed in this class and it is easy to get lost if you miss several lectures. Tests are straightforward essay questions. The 10 page paper wasn't as hard as I thought it would be! Overall a great professor!,0.0,0.9917467854682206,0.0,0.5382958054542542,0.0,0.49918901920318604,0.0,0.9933006763458252
"Despite Theory not being the easiest (or most exciting) of classes, Dr. Kiser has still made my list of top professors ever. He's intelligent, very interested in the topics he teaches, and always more than happy to provide examples or clarification for students in need. If you have to take theory, I HIGHLY recommend taking it with him. Amazing!",0.0,0.9935169963208492,0.0,0.5382920503616333,0.0,0.4989800453186035,0.0,0.993174135684967
"Dr Kiser is an exceptional lecturer.  Attending lectures is vastly more critical to success than the readings.  If you have a speck of interest in the subject, lectures will be interesting anyway.  Grading was pretty easy but there was little transparency on how the grades were determined in my section.",0.0,0.9865211844066356,0.0,0.5382915735244751,0.0,0.4993824362754822,0.0,0.9934042096138
"Good Class. Professor was very engaging. Two essay format tests. One 10 page paper, kind of a hassle to do. I never read, texts only useful to cite for the paper. Memorizing lectures was easy to do, he explains concepts well, that's all you need for tests. People complain about his handwriting but he goes over what will be talked about in lecture.",0.0,0.9917283515906858,0.0,0.5382914543151855,0.0,0.49938076734542847,0.0,0.9932616353034973
"Textbook not needed. Just go to class and quiz section, memorize notes, and write a good paper and you'll be fine. Grade based on 2 straightforward essay exams, 1 10 page paper (not as bad as it sounds), and section participation. Kiser is an engaging speaker and if you can regurgitate the concepts you'll get a high grade.",0.0,0.9805650988363837,0.0,0.5382917523384094,0.0,0.49967560172080994,0.0,0.9934671521186829
"Edgar is well versed in his disciple, looks out for students interests, and genuinely enjoys what he does. If you take the time to know Edgar, you will reap the benefits of having such a brilliant mind educating you!",1.0,0.9737505764858962,0.0,0.5382914543151855,0.0,0.4990399479866028,0.0,0.9927653670310974
"Kiser is a very engaging speaker! His style of teaching is lecture with lots of helpful examples and illustrations, which makes concepts easy to remember. Organization of the class is great. There are two exams and a paper and the paper seems graded easily. The books aren't necessary- they're hard and we don't go over them much. Take his class!",0.0,0.9807949518143791,0.0,0.538291335105896,0.0,0.49895504117012024,0.0,0.9931710958480835
"Amazing professor. His lectures are so engaging that I didn't have to study much for the midterm/final and got a 3.9 in the class. I was able to remember his lectures in my head. Paper seems hard, but seems to be graded easy.",0.0,0.9816767135053974,0.0,0.538291335105896,0.0,0.49941059947013855,0.0,0.993442177772522
"AMAZING LECTURES, except for the illegible handwriting.",1.0,0.9134167926377096,0.0,0.538287878036499,0.0,0.5069261789321899,0.0,0.9833235144615173
"This class is great. His lectures are clear and organized, and the books aren't absolutely necessary to read, but still interesting to supplement the material covered in class if you're interested in further reading.",0.0,0.9893116141706374,0.0,0.5382913947105408,0.0,0.4986898601055145,0.0,0.9930621981620789
"I really liked his lecture style. He provides many examples and goes into detail, which makes the exams easier. Easy to remember concepts. The books are not needed at all, I did fine without them. They are difficult to read anyway. The paper seems overwhelming, but even though I didn't feel I did well, I got 19/20 so don't stress.",0.0,0.9959407008766132,0.0,0.5382917523384094,0.0,0.4998438358306885,0.0,0.9934212565422058
Nice Course! recomend to take this class with Kiser,1.0,0.6803540100816846,0.0,0.5382941961288452,0.0,0.5014156103134155,0.0,0.9929292798042297
"Amazing professor. As long as you pay attention to lecture you'll be fine. the books are not needed. The first exam is much easier than anticipated, but start the paper early and go to the writing tutor.",0.0,0.9896161940432824,0.0,0.5382907390594482,0.0,0.5000596046447754,0.0,0.9934251308441162
"His lectures are great, and easy to understand. It's true that you can't read his hand writing. Make sure you go to class and take note because everything is based on his lecture. Don't buy books. His TAs were all very helpful. Great class and he is funny too.",0.0,0.9822658267649464,0.0,0.5382906198501587,0.0,0.4998909533023834,0.0,0.9930589199066162
"Very very awesome lecturer. While his handwriting is terrible, his actual thought process is clear and ties together wonderfully. If you attend all of the lectures, the book is hardly needed. If you miss some lectures though, what you miss can be made up by the book. Would recommend!",0.0,0.9902834177486416,0.0,0.538295328617096,0.0,0.5000952482223511,0.0,0.9921594858169556
"As long as you go to lecture, you'll be fine. You don't have to spend your money on books because he covers the material so well in class. Also, be prepared for his chicken scratches - he prefers overhead over powerpoints. Otherwise, the class is easy as long as you go to lecture. As a freshman not in the sociology dept., I did fine :) Good class!",1.0,0.9707834486172462,0.0,0.5382898449897766,0.0,0.5000467300415039,0.0,0.989726722240448
"books aren't worth buying. I tried to read them but they went through one ear and out the other. After the first exam, I realized that the are not necessary. Pay attention in class and get good notes and you'll be fine.",0.0,0.9908396979771428,0.0,0.5382909774780273,0.0,0.4995640814304352,0.0,0.9928871989250183
"He's good at lecturing. Go to class, take a lot of notes, and pay attention! That will get you through the course. The books aren't that helpful... I found the material really engaging because though because the theories are easily applicable to real life situations.",0.0,0.9903769834812036,0.0,0.5382925271987915,0.0,0.4986151158809662,0.0,0.9933904409408569
"Kiser had terrible handwriting. Reading the book wasnt really helpful. Going to lecture was important because thats what he tested on. Overall, the class was a good basis for any sociology major. I thought it was pretty interesting.",1.0,0.976242228282304,0.0,0.5382896661758423,0.0,0.5021162033081055,0.0,0.984747588634491
"Fantastic professor.  He has really messy handwriting, but makes all the concepts very clear and easy to understand.  What a great speaker - he really knows what he's talking about and how to communicate it.  Funny, too.  I really enjoy his teaching.",0.0,0.9852495190816576,0.0,0.5382907390594482,0.0,0.5004094839096069,0.0,0.9912270903587341
Overall just a awful teacher!!!!!,1.0,0.9516314171429016,0.0,0.5382915139198303,1.0,0.6995891332626343,1.0,0.6857227087020874
This class is a nightmare for certain types of students like myself who rely on books to learn the material.  You really need to pay attention at lectures because if you fall behind you won't be able to figure it out from the book.  Office hours are good.  Power point slides provided are as worthless as the book.,0.0,0.988278694622746,0.0,0.5382897853851318,0.0,0.5092952251434326,1.0,0.9329707622528076
Really hard class! Don't take it unless you're really good with Stats and Math.,1.0,0.9739620749949132,0.0,0.538289487361908,0.0,0.5005696415901184,0.0,0.9918689727783203
Fine class.,1.0,0.940547732518953,0.0,0.5382912158966064,0.0,0.4990364909172058,0.0,0.9926704168319702
"His lectures were boring but considering the subject it would be hard to avoid that.  He is very nice and will help you if you ask for it, which I recommend since the book is hard to understand by itself.  Smart guy.",0.0,0.9864546449154636,0.0,0.5382905006408691,0.0,0.5019453167915344,0.0,0.9909482598304749
No Comments,1.0,0.9205467659633236,0.0,0.5382924675941467,0.0,0.49824923276901245,0.0,0.9928866028785706
Loved it. Love him!!,1.0,0.9412335841240952,0.0,0.5382907390594482,0.0,0.4997359812259674,0.0,0.9923190474510193
thanks!!!!!!!,1.0,0.9594878166794806,1.0,0.5383002161979675,0.0,0.4998334050178528,0.0,0.993157684803009
The best!,1.0,0.9468078483132184,0.0,0.5382904410362244,0.0,0.5002363920211792,0.0,0.992380678653717
No Comments,1.0,0.9205467659633236,0.0,0.5382924675941467,0.0,0.49824923276901245,0.0,0.9928866028785706
"Goes straight by the book. Explainations are very unclear and mostly just taken out of the textbook. Skips steps when doing mathematical problems. Overall the most difficult class/proffessor I've taken at UW. He seems like a good guy but really bad teaching skills, he's teaching this class with a minimum ammount of effort.",1.0,0.9548644621942788,0.0,0.538291335105896,0.0,0.5000588893890381,0.0,0.9909939169883728
I really liked this guy. I love the subject matter of the class but he made it that much more interesting to me.,0.0,0.9796094867966288,0.0,0.5382906794548035,0.0,0.49820294976234436,0.0,0.9929755926132202
"Approachable professor with a good sense of humor. Large emphasis on the tactile quality of art and viewer's interaction with it. Reading was excessive & many times unnecessary. A generous grader, but at the same time, tough. Generous to the lazy, stingy to the hard worker. Don't expect to 4.0 this class. 1 midterm, 1 final, & essay. Many slides.",0.0,0.9809005033697464,0.0,0.5382936000823975,0.0,0.5029554963111877,0.0,0.9827910661697388
"The best art history professor I've had so far. Entertaining, clear, and enthusiastic. Also learned a good amount of his students' names, which was neat! No need to buy the book, but definitely attend every class and take notes. Pay decent enough attention and you'll be fine, especially if you like the subject.",0.0,0.9945483684187604,0.0,0.5382900238037109,0.0,0.4991125166416168,0.0,0.9933983087539673
"A great lecturer--I always enjoy going to class. Passionate about the art but conveys the necessary information to students in a clear, straightforward way that's helpful when studying. Very organized, approachable, funny, and it's clear that he wants students to learn and enjoy art. Grading can be hard but always provides constructive criticism!",0.0,0.9913143087851394,0.0,0.5382974743843079,0.0,0.4976241886615753,0.0,0.9932674169540405
"Clear, fair, and helpful. Easy to get ahold of through email and I enjoyed the fact that he gave ample opportunity for student discussion of the art. It was a lot of fun. I highly recommend him!",0.0,0.9935340433891916,0.0,0.5382896661758423,0.0,0.49849095940589905,0.0,0.9929528832435608
"I loved Bunn! He's funny and approachable. The tests were very fair, he usually tested on the images that he discussed the most in class. I got a 3.8 without opening the book and without any prior art history knowledge. He always came to class with a smile.",0.0,0.981344845979981,0.0,0.538290798664093,0.0,0.5003088116645813,0.0,0.9934390187263489
"Bunn is a great teacher! His explanations are clear, he is funny and makes class very enjoyable. There are weekly quizzes and a 4-5 page paper. If you study his lecture slides and know them then you are good to go (:",1.0,0.9280852955747888,0.0,0.5382906794548035,0.0,0.5011761784553528,0.0,0.9933692812919617
"I started out not knowing whether or not I like art history or not, and I definitely think Bunn made it a great class. Lectures are interesting with jokes, always comes to class energized. I'm taking art history 203 next qtr, too bad the class he teaches next qtr doesn't fit with my schedule. Tests are very fair, work hard and you'll do great",0.0,0.977473139511789,0.0,0.5382911562919617,0.0,0.4992211163043976,0.0,0.9932639598846436
"I took 201 with Laird, and Bunn is a MUCH BETTER teacher. He gives you valuable information about the artworks and keeps things interesting. Tests are easy if you actually study. People complain about memorization, etc and to them I say... you're in the wrong class. Welcome to Art History.",1.0,0.9494877281387742,0.0,0.5382890105247498,0.0,0.49961310625076294,0.0,0.993303120136261
"All you do in this class is bible study and memorizing non sense dates,  Italian /German /Franch names and locations. Not helpful in any perspective.",0.0,0.9851234066704846,0.0,0.538292407989502,0.0,0.5001773238182068,0.0,0.9919031262397766
"If you get past all the times he says 'um,' you might be entertained by his liberal use of Google Earth and all the cracks made at the Da Vinci Code. Lukewarm, kinda boring.",1.0,0.9614847382271672,0.0,0.5382900834083557,0.0,0.510355532169342,1.0,0.9458878040313721
"very knowledgeable, goes in depth about topics which is good - you'll actually learn some new interesting things about art.",0.0,0.9876851274008368,0.0,0.538290798664093,0.0,0.4978558421134949,0.0,0.9930464625358582
"He keeps the subject matter interesting and entertaining, even though it's the most boring subject matter ever. the class is fairly difficult, and you really had to go everyday to keep up.",0.0,0.9806210932778264,0.0,0.5382909774780273,0.0,0.5004951357841492,0.0,0.9922641515731812
"Amazing, and hands down the best person I have ever met in my life. I'm in Rainier Scholars, too, and Dr. Little is incredible.",1.0,0.9713574611374536,0.0,0.5382905602455139,0.0,0.5000895857810974,0.0,0.9927164912223816
"Dr. Little is hands down one of the best professors I've ever had. He can be a little unclear about his expectations of your writing, but if you talk to him about them he clears them up quickly. He's dedicated to helping his students learn and will make you work for your grade but you'll gain a lot if you do.",0.0,0.9919905146110556,0.0,0.5382897853851318,0.0,0.4997624158859253,0.0,0.9932665824890137
strict but great teacher,1.0,0.969689390755358,0.0,0.5382953882217407,0.0,0.4988255202770233,0.0,0.990568995475769
Mr. Little is the awesomest teacher for Lit- Writing EVER!! I am also in Rainier Scholars.,1.0,0.9008360827767634,0.0,0.5382899045944214,0.0,0.49999141693115234,0.0,0.9923203587532043
I am a rainier scholar student and Mr.Little is one of the best teachers we have. (u rock Mr.Little),1.0,0.9636615329580768,0.0,0.5382975339889526,0.0,0.5016657114028931,0.0,0.9823708534240723
I am a rainier scholar student and Mr.Little is one of the best teachers we have. (u rock Mr.Little),1.0,0.9636615329580768,0.0,0.5382975339889526,0.0,0.5016657114028931,0.0,0.9823708534240723
"He was helpful.  His conferences were good, but the class was sometimes too hard for what it was.",0.0,0.9837837391655448,0.0,0.5382922887802124,0.0,0.49923834204673767,0.0,0.9930093288421631
"Dude basically sets up the class almost as if it's designed for people not to actually do the readings. Labs are cool, but man is every other aspect draining. Excessive amounts of quizzes and readings that honestly should be reserved for high school. Doesn't seem like a terrible guy, but also doesn't seem to understand what makes a class engaging.",0.0,0.9834529733563891,0.0,0.5382907390594482,0.0,0.4991212487220764,0.0,0.9913780689239502
"Literally everyone in my class told Professor Bakker that the workload for this class was too much. He did not care, even after we told him that completing his homework meant postponing assignments for other classes. He also refuses to use an objective grading system, and is probably one of the more unfair graders I have encountered.",0.0,0.9817258257899298,0.0,0.5382891297340393,0.0,0.49975693225860596,1.0,0.9667534828186035
"If you like memorizing and regurgitating materials from the textbook, go ahead and enjoy this class.",1.0,0.9158522875595309,0.0,0.53829026222229,0.0,0.49931833148002625,0.0,0.9925065636634827
Way too hard grader,1.0,0.8994285586000048,0.0,0.5382953882217407,0.0,0.5016950964927673,1.0,0.973505437374115
"Extremely tough grader. If you are not planning on being an ESRM major or something like it, DO NOT TAKE THIS CLASS. The class is full of grad students and upper class men, and Professor Bakker grades everyone according to that standard. Fun labs though.",0.0,0.9791597274596006,0.0,0.5382897257804871,0.0,0.500068724155426,0.0,0.9904935956001282
"Very helpful and enthusiastic-encouraged discussion and was always prepared. He is a genuinely nice guy who is there to help you and enhance your interest. If you go to lecture you're basically set, information for exams and labs are provided online...basically minimal effort. Labs were really fun, field work was all around seattle! Loved it!",0.0,0.9941395685565648,0.0,0.5382907390594482,0.0,0.49855509400367737,0.0,0.9934883117675781
Easy class if you are prepared    but i found much of the material a review or definitions from a textbook.,0.0,0.9772817035337868,0.0,0.5382909774780273,0.0,0.4988231956958771,0.0,0.9933480620384216
Very good teacher! runs a good class but gives slightly hard tests that are just mosly lists and definitions... overall though a great class as long as you are prepareed to do a little work,0.0,0.9911350067086104,0.0,0.5382983088493347,0.0,0.4995509386062622,0.0,0.9930816292762756
Really enthusiastic and knowledgeable about the subject. The class is manageable as long as you're diligent about the reading.,0.0,0.976336249651978,0.0,0.538290798664093,0.0,0.4983724355697632,0.0,0.9933613538742065
